sample_id,kingdom,tech_platform,coverage_hifi,syri_aln_coverage,gene_counts ,inv_count_total,inv_count_small_lt10kb,inv_count_medium_10kb_1Mb,inv_count_large_gt1Mb,inv_count_per_Gb,inv_len_mean_bp,inv_len_median_bp,sd_inv_length,q25_inv_length,q75_inv_length,min_inv_length,max_inv_length,mean_log10_inv_length,median_log10_inv_length,BUSCO_completeness,BUSCO_duplication,n_chromosomes,te_prop_genome,gene_density,asm_total_len_bp,asm_scaffold_N50_Mb,pi_genome_wide,indel_rate,inversions_with_tr,inversions_with_genes,breakpoint_genes,inversions_with_repeat
PRJEB55722,Metazoa,HiFi+Hi-C,,,58666,68,68,0,0,183.6422001,774.4117647,470.5,748.7371305,328,840.75,208,3586,2.888971942,2.672559628,97,0.7,31,0.4112,0.43664,370285261,13,0.004076398,0.069904461,39,30,30,58
PRJEB55724,Metazoa,HiFi+Hi-C,,,54288,37,35,2,0,119.9011186,27510.94595,511,144388.7986,335,797,211,873684,4.439505524,2.7084209,96.9,1.2,31,0.3152,0.42152,308587613,10,0.002983574,0.051022342,20,13,11,32
PRJEB55726,Metazoa,HiFi+Hi-C,,,13162,170,155,10,5,136.9178524,457986.7471,655.5,2699337.202,380.75,1578.5,231,22736140,5.660852911,2.816572696,83.8,1.3,10,0.5849,0.02323,1241620410,125,0.00692754,0.103864422,98,11,8,166
PRJEB55728,Metazoa,HiFi+Hi-C,,,74040,14,10,4,0,53.65471629,32117.78571,3286,55785.44253,555.25,31093,243,162092,4.506745596,3.516667559,98.5,0.4,23,0.2844,0.499486,260927668,11,0.004350521,0.042279863,9,6,3,13
PRJEB55730,Metazoa,HiFi+Hi-C,,,62084,52,49,3,0,116.2101755,18544.17308,456,96408.33712,347.25,1098.25,210,660480,4.268207472,2.658964843,97.3,1.2,30,0.4906,0.38581,447465119,15,0.003600651,0.071226123,26,16,16,49
PRJEB55732,Metazoa,HiFi+Hi-C,,,79265,299,298,1,0,323.6260001,1634.765886,538,14934.32653,344.5,964.5,207,258746,3.213455566,2.730782276,95.5,0.9,26,0.5787,0.27676,923905990,38,0.006720888,0.078776136,134,58,59,281
PRJEB55736,Metazoa,HiFi+Hi-C,,,98534,201,195,2,4,253.8351319,116780.2786,500,940985.1118,321,919,201,9386917,5.067369507,2.698970004,95.4,1.3,27,0.5761,0.346054,791852564,28,0.008050694,0.127417529,117,65,66,178
PRJEB55740,Metazoa,HiFi+Hi-C,,,78759,170,170,0,0,268.384156,754.4176471,495,690.7106509,346.25,899.25,205,5981,2.877611839,2.694605199,97,1.2,30,0.4873,0.367946,633420402,21,0.009758269,0.102758796,84,44,47,163
PRJEB55742,Metazoa,HiFi+Hi-C,,,51818,35,34,1,0,78.92605649,7478.914286,893,36713.94294,455.5,1651.5,230,218375,3.873838556,2.950851459,94.9,0.9,5,0.438,0.212823,443453044,79,0.001670072,0.024481621,22,6,4,33
PRJEB55744,Metazoa,HiFi+Hi-C,,,59130,39,38,0,1,92.04257245,61826.15385,441,382220.6385,346.5,768.5,206,2387586,4.79117223,2.644438589,97.5,0.7,31,0.385,0.358719,423716971,15,0.00404704,0.042239996,15,12,11,36
PRJEB55750,Metazoa,HiFi+Hi-C,,,45822,24,22,1,1,98.2651565,86850.5,482.5,376270.6129,322,1809.25,204,1840736,4.938772323,2.683497318,98.7,0.7,16,0.2381,0.363557,244237132,15,0.002300152,0.046648344,17,8,7,22
PRJEB55797,Metazoa,HiFi+Hi-C,,,76620,130,129,1,0,201.217229,1159.3,583,3924.727464,380.75,1030,201,44664,3.064195836,2.765668555,96.6,0.9,31,0.5196,0.358365,646067937,22,0.008692941,0.143816456,81,49,51,125
PRJEB55880,Metazoa,HiFi+Hi-C,,,58208,45,42,1,2,145.8570856,93550.15556,608,416988.1294,349,924,204,2220699,4.971044514,2.783903579,97.5,0.7,30,0.3583,0.442744,308521179,11,0.00537491,0.134221031,26,14,15,45
PRJEB55882,Metazoa,HiFi+Hi-C,,,50786,55,55,0,0,166.7598602,650.4,480,467.0624354,334,679.5,205,1747,2.813180533,2.681241237,94,0.6,29,0.4503,0.402929,329815580,12,0.00803968,0.064287908,24,21,21,55
PRJEB55884,Metazoa,HiFi+Hi-C,,,72523,122,115,5,2,185.8534315,61362.92623,684.5,406290.9292,370.25,1565.75,219,4244158,4.787906062,2.835373452,96.6,0.7,28,0.5282,0.374886,656431248,25,0.004586686,0.143700285,68,46,50,116
PRJEB55886,Metazoa,HiFi+Hi-C,,,59288,52,51,0,1,91.0365078,92702.96154,563.5,661087.7199,357.5,1121,253,4768188,4.967093609,2.75089392,95.5,0.7,30,0.4727,0.323153,571199415,20,0.001527586,0.045769507,29,14,16,48
PRJEB55888,Metazoa,HiFi+Hi-C,,,58941,45,41,1,3,77.97639216,301060.1778,805,1136624.999,463,2236,223,5248241,5.478653314,2.90579588,95.2,1.2,5,0.6261,0.184505,577097744,118,0.003185462,0.046062093,31,9,5,44
PRJEB55890,Metazoa,HiFi+Hi-C,,,271640,108,98,3,7,119.9525626,435986.1852,774,2036094.11,430.75,1472.25,204,13608116,5.639472728,2.888740961,95.7,2.5,13,#N/A,0.387579,900355921,171,0,0,95,41,44,0
PRJEB55935,Metazoa,HiFi+Hi-C,,,50861,53,50,3,0,174.2853267,19333.43396,595,83409.16264,330,1117,201,515377,4.286308999,2.774516966,96.9,0.6,17,0.3069,0.418563,304099037,17,0.003534073,0.041963157,25,13,11,52
PRJEB55939,Metazoa,HiFi+Hi-C,,,91768,102,101,1,0,151.1175458,4477.588235,586,36808.86788,358.25,1069.25,199,372527,3.651044153,2.767897616,95.2,0.7,5,0.5169,0.290477,674971258,126,0.009268156,0.064781733,62,24,22,100
PRJEB55941,Metazoa,HiFi+Hi-C,,,58297,103,100,2,1,221.0956936,196239.2136,964,1869282.486,515.5,1455.5,209,18963097,5.292785795,2.984077034,95.7,0.7,4,0.5227,0.226547,465861629,119,0.007126505,0.111302391,60,30,26,91
PRJEB55943,Metazoa,HiFi+Hi-C,,,73223,173,170,1,2,344.555478,57432,455,592867.0181,311,710,204,7443624,4.75915394,2.658011397,97,1.2,26,0.5079,0.429469,502096211,19,0.006036974,0.182664258,97,63,64,164
PRJEB55947,Metazoa,HiFi+Hi-C,,,121348,2,1,0,1,2.279941999,6519955.5,6519955.5,9218984.563,3260552.25,9779358.75,1149,13038762,6.814244632,6.814244632,97.8,94.2,30,0.5,0.414498,877215298,33,4.48E-05,0.001745305,2,1,2,2
PRJEB55949,Metazoa,HiFi+Hi-C,,,62619,68,68,0,0,177.1823192,858.3676471,551,816.5610616,383.75,988.5,201,4695,2.93367334,2.741151599,97.2,0.6,31,0.4121,0.42886,383785472,13,0.009098985,0.099723325,37,24,25,67
PRJEB55953,Metazoa,HiFi+Hi-C,,,59605,82,79,1,2,230.9401867,55396.84146,427.5,392275.4039,290.25,803,209,3416278,4.743485003,2.630936119,96.7,1,31,0.417,0.417601,355070294,12,0.009984476,0.133020297,50,34,33,75
PRJEB55955,Metazoa,HiFi+Hi-C,,,77495,127,119,5,3,212.385832,281588.9685,472,1995760.022,321,664,207,19767393,5.449615637,2.673941999,97,7.9,30,0.5395,0.40592,597968324,21,0.009563197,0.196926921,80,38,37,121
PRJEB55959,Metazoa,HiFi+Hi-C,,,64298,63,57,3,3,150.9159068,90869.85714,489,317493.187,299,1431.5,205,1556411,4.958419845,2.689308859,94,1.6,28,0.4508,0.418397,417451025,14,0.007109503,0.108219968,42,20,21,60
PRJEB55965,Metazoa,HiFi+Hi-C,,,24743,8,8,0,0,73.00546536,853.25,598,674.4317714,491.5,948.75,229,2338,2.931076297,2.776701184,63.1,0.1,2,0.0923,0.363338,109580837,62,0.003975075,0.025359424,5,3,4,5
PRJEB55973,Metazoa,HiFi+Hi-C,,,40670,33,32,1,0,158.1142463,2663.727273,594,8940.358355,480,993,207,51937,3.425489757,2.773786445,96.1,2.8,4,0.2617,0.392386,208709846,63,0.005542431,0.059290269,30,10,9,28
PRJEB55977,Metazoa,HiFi+Hi-C,,,84067,138,136,2,0,218.3185567,3872.57971,474.5,31638.23583,318.5,948.75,205,370840,3.588000366,2.676236217,96.4,0.9,31,0.5699,0.414766,632103849,22,0.002364713,0.073240069,85,39,38,136
PRJEB55981,Metazoa,HiFi+Hi-C,,,31105,15,7,5,3,72.05492118,433219.8667,16002,673810.0388,1332.5,699300,228,2030748,5.636708364,4.204174266,79.8,0.3,30,0.2909,0.352577,208174539,20,0.001790621,0.031559771,11,12,7,15
PRJEB55983,Metazoa,HiFi+Hi-C,,,50725,92,91,1,0,167.0686799,3725.597826,768.5,25307.64411,388.5,1471.25,228,243595,3.571195972,2.885643872,95.7,0.3,3,0.5619,0.161214,550671736,208,0.008362631,0.057742999,47,14,13,82
PRJEB56047,Metazoa,HiFi+Hi-C,,,81355,258,246,5,7,305.1021614,63136.75581,538.5,404369.3541,357.5,980.5,199,5118465,4.800282263,2.731185708,80.2,1,48,0.6669,0.317222,845618395,17,0.007275339,0.127419295,153,58,57,245
PRJEB56049,Metazoa,HiFi+Hi-C,,,56465,50,49,1,0,144.4892914,2190.52,484.5,9284.193628,312,1124,244,66208,3.340547223,2.685293781,97,0.6,30,0.4164,0.416007,346046406,12,0.006652312,0.110361625,34,11,13,44
PRJEB56051,Metazoa,HiFi+Hi-C,,,59229,49,47,1,1,126.2808662,87535.14286,501,546118.5853,352,1025,227,3806840,4.942182445,2.699837726,97,1.2,18,0.4769,0.424341,388023946,23,0.004196439,0.151744368,32,18,21,47
PRJEB56053,Metazoa,HiFi+Hi-C,,,122731,46,38,7,1,74.4633406,87287.30435,1048,254345.2215,533,3446.25,201,1019524,4.940951082,3.020361283,97.9,0.6,24,0.2605,0.527983,617753644,27,0.00720932,0.056470086,29,16,14,43
PRJEB56055,Metazoa,HiFi+Hi-C,,,107954,85,76,5,4,142.5507472,173859.0235,595,792828.7162,363,1306,234,6278533,5.240197236,2.774516966,92.1,0.9,46,0.6224,0.392125,596278881,20,0.007425514,0.082578355,63,32,31,83
PRJEB56057,Metazoa,HiFi+Hi-C,,,61504,81,71,6,4,250.4861302,179108.1235,701,939224.6859,433,1463,204,8155973,5.253115284,2.845718018,92.3,3.7,8,0.4632,0.341557,323371198,40,0.006748599,0.150761429,58,30,24,79
PRJEB56059,Metazoa,HiFi+Hi-C,,,83955,275,273,1,1,353.0941634,6571.290909,514,90317.55738,324.5,964,199,1495970,3.817650694,2.710963119,97.2,1,30,0.5719,0.326895,778829073,28,0.003486464,0.126597345,166,58,63,269
PRJEB56061,Metazoa,HiFi+Hi-C,,,49233,15,11,4,0,70.44191864,34076.33333,540,68964.63703,449,27183,282,248828,4.532452858,2.73239376,98.7,0.6,11,0.1797,0.416242,212941389,18,0.00588462,0.037371267,11,9,8,12
PRJEB56063,Metazoa,HiFi+Hi-C,,,88928,153,152,0,1,227.6081274,38784.69281,554,471327.8689,379,736,199,5830680,4.588660356,2.743509765,96.6,1.5,27,0.56,0.382962,672207982,25,0.00613575,0.211045611,55,63,66,145
PRJEB56065,Metazoa,HiFi+Hi-C,,,197067,50,42,6,2,28.48930769,117860.28,947,388250.882,565.25,2037.5,234,1889897,5.071367469,2.976349979,97.6,1.2,13,0.3985,0.287921,1755044403,134,0.004051504,0.029624375,39,22,24,41
PRJEB56090,Metazoa,HiFi+Hi-C,,,93265,311,303,4,4,277.2437683,129646.1222,957,1374097.974,479.5,1720,199,20045643,5.112759531,2.980911938,91.4,3.1,5,0.6144,0.133678,1121756503,206,0.000413591,0.026438027,148,38,32,295
PRJEB56103,Metazoa,HiFi+Hi-C,,,137466,181,167,11,3,195.3089157,90705.29282,637,616321.6475,400,1376,199,7286471,4.95763263,2.804139432,96.3,1.3,19,0.5104,0.424223,926737007,50,0.01058745,0.157892361,88,61,62,166
PRJEB56125,Metazoa,HiFi+Hi-C,,,69676,43,42,0,1,85.20394888,80714.7907,430,524565.4022,281.5,1079.5,199,3440522,4.906953125,2.633468456,96.6,0.9,28,0.4574,0.392877,504671445,18,0.006319007,0.108429415,19,15,15,40
PRJEB56129,Metazoa,HiFi+Hi-C,,,76469,163,162,1,0,287.108967,4150.723926,582,42262.57894,348,1136,205,540326,3.618123848,2.764922985,90.3,1.6,29,0.574,0.405746,567728698,22,0.006262175,0.20511585,99,71,73,159
PRJEB56131,Metazoa,HiFi+Hi-C,,,59217,17,12,3,2,90.3317541,270084.2353,1358,481836.5193,752,535923,418,1486744,5.431499235,3.13289977,95.2,1.2,9,0.2914,0.488788,188195172,21,0.014299067,0.058157156,9,9,8,12
PRJEB56133,Metazoa,HiFi+Hi-C,,,80419,332,323,6,3,430.3499936,35993.35843,614,342881.8341,390,1127,211,5366935,4.556222371,2.788168371,94.6,1.2,4,0.6365,0.185723,771465098,211,0.009727707,0.089400268,229,48,45,315
PRJEB56246,Metazoa,HiFi+Hi-C,,,62411,29,27,1,1,102.0650092,52115.41379,566,232102.0851,294,1174,200,1234972,4.71696619,2.752816431,92.7,0.6,32,0.3389,0.417989,284132635,10,0.004566359,0.0815728,16,14,12,24
PRJEB56248,Metazoa,HiFi+Hi-C,,,101243,181,177,4,0,216.5838754,3221.254144,538,21329.04182,369,912,201,270786,3.50802499,2.730782276,97.3,0.9,31,0.5559,0.300978,835703949,27,0.010436891,0.099994949,89,51,50,166
PRJEB56250,Metazoa,HiFi+Hi-C,,,56047,97,97,0,0,267.4175988,1055.329897,892,769.0192309,503,1300,251,4833,3.023388242,2.950364854,95.4,0.7,4,0.407,0.387885,362728558,95,0.010947001,0.061533924,62,30,31,93
PRJEB56254,Metazoa,HiFi+Hi-C,,,69558,136,127,7,2,175.0681647,224807.6103,776,1961862.701,456.25,987,213,21457165,5.351811009,2.889861721,91.5,0.9,5,0.6398,0.172274,776840268,146,0.009625794,0.106762738,98,18,13,135
PRJEB56258,Metazoa,HiFi+Hi-C,,,123073,271,255,12,4,262.7234461,83180.78229,639,735281.8728,404,1278,202,9769546,4.920023,2.805500858,97.5,1.6,29,0.5746,0.315666,1031502913,37,0.008698124,0.13186484,156,77,79,257
PRJEB56363,Metazoa,HiFi+Hi-C,,,54321,238,237,0,1,460.2783658,91230.23109,540.5,1396450.919,389.75,938,202,21544106,4.960138775,2.732795698,95.7,0.6,5,0.4354,0.237339,517078398,91,0.011838304,0.079365487,172,39,41,216
PRJEB56367,Metazoa,HiFi+Hi-C,,,121154,207,187,11,9,233.1987886,425593.4348,505,2264615.421,336.5,996,200,19507452,5.62899492,2.703291378,95.5,38.2,25,0.5759,0.363283,887654697,37,0.008613014,0.11844588,126,72,76,195
PRJEB56369,Metazoa,HiFi+Hi-C,,,110100,45,33,10,2,74.51512351,213288.0889,2165,941684.4073,552,15450,240,6121079,5.328966603,3.335457901,92.4,0,23,0.226,0.504982,603904253,27,0.002767568,0.044337038,34,18,20,39
PRJEB56405,Metazoa,HiFi+Hi-C,,,61997,103,102,0,1,251.8280719,36876.6699,473,366464.3548,321,892.5,201,3719965,4.566751696,2.674861141,93.9,0.6,28,0.4049,0.409001,409009207,15,0.010204504,0.105562844,52,30,32,90
PRJEB56407,Metazoa,HiFi+Hi-C,,,32352,7,4,1,2,51.04496332,1186056,1105,2112727.631,735,1450605,314,5398293,6.074105195,3.043362278,77.7,0.4,2,0.1493,0.396179,137134000,80,0.009653428,0.072919191,7,5,7,7
PRJEB56409,Metazoa,HiFi+Hi-C,,,78811,140,137,0,3,217.898012,105255.8429,491,730883.5876,347.75,867,205,6513471,5.022246213,2.691081492,97.3,0.6,31,0.4688,0.370034,642502420,22,0.007442838,0.13402898,68,47,49,130
PRJEB56482,Metazoa,HiFi+Hi-C,,,38061,3,1,2,0,9.982446367,161997,87207,209418.9076,43724,242875,241,398543,5.209506972,4.940551347,87.8,0.4,48,0.395,0.254493,300527535,13,0.0003065,0.008733925,2,2,0,2
PRJEB56484,Metazoa,HiFi+Hi-C,,,65673,26,25,0,1,56.14416256,50157.61538,831,249109.2085,587,1518,253,1271504,4.700336881,2.919601024,97.3,1.6,32,0.4596,0.423321,463093558,16,0.001234461,0.046836677,13,10,11,26
PRJEB56486,Metazoa,HiFi+Hi-C,,,91878,168,167,0,1,226.7602142,11590.67262,556,140148.7745,376,875,223,1817292,4.064108639,2.745074792,97.2,1.8,31,0.5226,0.365658,740870706,24,0.009245663,0.15433313,105,42,44,161
PRJEB56488,Metazoa,HiFi+Hi-C,,,54339,92,92,0,0,227.3663598,554.7282609,412,353.0839362,323.5,662,204,1954,2.744080292,2.614897216,97.6,0.7,28,0.4581,0.39461,404633298,14,0.014221019,0.062678583,43,28,32,85
PRJEB56490,Metazoa,HiFi+Hi-C,,,71941,78,74,1,3,158.5928484,108475.0256,418.5,545126.0871,316.5,957,204,3130353,5.035329761,2.621695462,96.3,0.6,31,0.5063,0.424169,491825456,17,0.00281813,0.114544195,48,33,35,73
PRJEB56558,Metazoa,HiFi+Hi-C,,,83868,129,115,7,7,134.6162077,430143.2171,737,2157614.615,398,1971,210,15676365,5.633613079,2.867467488,95.2,15,7,0.696,0.162587,958279855,134,0.007590395,0.188740955,66,25,20,122
PRJEB56560,Metazoa,HiFi+Hi-C,,,109523,111,111,0,0,252.2467717,1037.774775,794,821.0436893,420.5,1420,210,5337,3.01610311,2.899820502,96.4,2.2,5,0.5125,0.528112,440045275,84,0.003842395,0.102029535,62,57,63,94
PRJEB56562,Metazoa,HiFi+Hi-C,,,24601,18,11,5,2,99.73116578,587641.6667,3359.5,1941578.774,911.25,77734.5,426,8134580,5.769112582,3.526274645,92.6,2.5,9,0.226,0.396716,180485206,19,0.006352256,0.037726448,13,5,4,16
PRJEB56564,Metazoa,HiFi+Hi-C,,,84528,24,21,2,1,82.56018643,138433.3333,821.5,546906.2161,416,2188.5,208,2630100,5.141240676,2.914607568,85.4,1.2,5,#N/A,0.484267,290697018,60,0.005515077,0.08627696,22,16,17,0
PRJEB56566,Metazoa,HiFi+Hi-C,,,80712,104,103,1,0,168.1790888,2482.115385,517,15929.28631,324.5,980,204,162840,3.394821966,2.713490543,96.3,1.3,31,0.4864,0.442214,618388414,21,0.002750349,0.055249132,61,41,46,98
PRJEB56614,Metazoa,HiFi+Hi-C,,,37886,14,13,1,0,89.48083329,69564.28571,972.5,256020.9214,568.75,1204.25,327,959074,4.84238633,2.98788961,75.9,1.9,2,0.3109,0.395135,156458087,79,0.003801228,0.027180878,10,6,6,14
PRJEB56732,Metazoa,HiFi+Hi-C,,,66967,144,144,0,0,261.445965,901.2916667,545.5,1183.756932,361.25,968,213,8360,2.954865356,2.736794755,96.4,1,14,0.4982,0.359224,550783027,45,0.011029237,0.111794685,92,35,36,139
PRJEB56734,Metazoa,HiFi+Hi-C,,,91524,210,207,1,2,304.9888193,21224.49048,593.5,210802.6149,353,1321,202,2666377,4.326837273,2.773420723,94,1.2,30,0.5456,0.403084,688549831,24,0.003176193,0.101339801,114,66,70,201
PRJEB56736,Metazoa,HiFi+Hi-C,,,92826,164,157,6,1,234.3521561,29863.12805,646.5,270310.7584,420,1094.5,211,3356745,4.475135296,2.810568529,96.7,1,13,0.4908,0.363739,699801541,52,0.009022701,0.124163484,84,55,59,153
PRJEB56797,Metazoa,HiFi+Hi-C,,,54888,58,57,0,1,213.482488,39516.39655,396.5,295748.5961,287.5,879,205,2253032,4.596777335,2.598243192,95.1,0.4,28,0.3422,0.449008,271685048,10,0.006579719,0.158901033,36,17,18,51
PRJEB56799,Metazoa,HiFi+Hi-C,,,57111,100,97,3,0,186.8577761,3760.91,619,21874.25592,355,1191.25,203,207909,3.575292941,2.791690649,89.6,1.2,28,0.573,0.339418,535166382,20,0.001735069,0.108373305,62,29,29,97
PRJEB56801,Metazoa,HiFi+Hi-C,,,93401,123,119,2,2,165.2952107,75172.84553,626,641629.5691,353.5,1219.5,211,6753827,4.87606099,2.796574333,96.6,1.2,28,0.5576,0.405255,744123193,27,0.002028387,0.217772296,60,41,45,117
PRJEB56903,Metazoa,HiFi+Hi-C,,,48579,38,35,1,2,112.6860161,139852.8158,473,507672.1009,300.25,1135.75,225,2324381,5.145671215,2.674861141,98.2,1,9,0.4005,0.315652,337220192,55,0.003018843,0.045313788,24,8,6,38
PRJEB56905,Metazoa,HiFi+Hi-C,,,28494,43,39,1,3,106.394233,192989.4186,761,708527.5968,362,1891.5,221,3333724,5.285533498,2.881384657,97.9,0.7,17,0.4777,0.304676,404157244,31,0.000437739,0.026552457,26,8,7,43
PRJEB56907,Metazoa,HiFi+Hi-C,,,64397,103,102,1,0,233.09051,992.3592233,495,4062.462136,348,675.5,223,41631,2.996668911,2.694605199,96.7,0.7,30,0.4784,0.395565,441888432,16,0.007109579,0.107992005,63,27,27,92
PRJEB57100,Metazoa,HiFi+Hi-C,,,114398,147,137,7,3,172.2399487,59306.12245,838,356141.4597,486.5,1512,244,3763849,4.77309953,2.923244019,96.3,2.2,21,0.6445,0.253755,853460542,168,0.003797037,0.108693879,90,44,41,92
PRJEB57102,Metazoa,HiFi+Hi-C,,,47787,175,175,0,0,553.443949,1112.965714,1057,603.6457142,609,1460.5,223,3235,3.046481786,3.024074987,95.8,0.6,4,0.3338,0.31432,316201849,89,0.011065492,0.050083157,132,34,36,135
PRJEB57114,Metazoa,HiFi+Hi-C,,,99159,300,295,2,3,336.7116647,27455.60333,449,263637.7601,325,793.25,199,3716567,4.438630992,2.652246341,96.6,1.5,30,0.6305,0.351931,890970024,31,0.005189375,0.274581169,174,85,95,293
PRJEB57170,Metazoa,HiFi+Hi-C,,,130218,126,87,27,12,132.2271491,378243.5079,1874.5,1374646.354,752.75,21723.5,224,10021908,5.577771483,3.272885445,97.6,0.1,23,0.374,0.378068,952905669,40,0.002956928,0.083566549,89,63,40,121
PRJEB57259,Metazoa,HiFi+Hi-C,,,134750,143,133,7,3,163.9620364,89875.78322,725,662839.7866,418,1456.5,209,7730887,4.953642688,2.860338007,98.8,1,10,0.5558,0.492853,872153110,94,0.004531758,0.097267665,81,56,55,138
PRJEB57265,Metazoa,HiFi+Hi-C,,,27463,10,10,0,0,104.5148677,805.8,706.5,501.2765482,497.5,1048.75,229,1947,2.906227263,2.849112166,62.5,0.7,3,0.185,0.465115,95680167,31,0.008897863,0.052064447,7,4,5,9
PRJEB57269,Viridiplantae,HiFi+Hi-C,,,115504,41,38,1,2,65.66117457,118685.3171,981,561646.3783,548,1622,263,3345156,5.074396994,2.991669007,98.9,4,13,0.6714,0.267614,624417706,44,0.006714141,0.142471695,26,18,19,36
PRJEB57271,Metazoa,HiFi+Hi-C,,,60553,22,17,2,3,50.46809236,534155.1818,611,1398780.141,377.75,1608.25,212,4794270,5.727667446,2.78604121,97,0.7,31,0.4791,0.419931,435918993,15,0.000497323,0.024100183,14,11,8,20
PRJEB57273,Metazoa,HiFi+Hi-C,,,59386,51,50,0,1,104.6714258,111869.6471,501,793271.8224,323.5,880.5,219,5665880,5.048712268,2.699837726,97,0.7,30,0.5051,0.367759,487238992,17,0.008768349,0.053458779,27,10,11,46
PRJEB57275,Metazoa,HiFi+Hi-C,,,51212,46,45,0,1,125.7345405,32966.30435,863.5,216585.1796,385.25,1532.75,219,1469975,4.518070264,2.936262342,97.3,0.4,29,0.463,0.40608,365850146,13,0.003752041,0.068117759,34,8,9,45
PRJEB57277,Metazoa,HiFi+Hi-C,,,58416,55,54,1,0,125.9172773,1181.872727,520,2184.748066,318.5,736.5,207,11995,3.072570711,2.716003344,97.3,1,32,0.5021,0.403076,436794705,17,0.00363653,0.064949478,26,15,15,53
PRJEB57279,Metazoa,HiFi+Hi-C,,,71667,219,215,2,2,262.7440911,160346.0228,576,1653072.292,331,1079,201,19192154,5.205058192,2.760422483,93,2.1,5,0.6755,0.142525,833510657,152,0.008808125,0.0824924,179,34,32,202
PRJEB57281,Metazoa,HiFi+Hi-C,,,171987,21,12,6,3,18.79245802,2046813.238,7076,6686570.471,3423,133712,375,30247641,6.311078217,3.849787824,92.6,0.3,48,0.0951,0.279729,1117469571,84,0.000749613,0.006912563,20,10,13,20
PRJEB57305,Metazoa,HiFi+Hi-C,,,111673,273,268,2,3,288.679033,52178.5641,520,633594.2125,368,848,201,10111449,4.717492124,2.716003344,97.2,2.4,29,0.5861,0.327453,945686970,32,0.012525465,0.157704443,141,70,71,260
PRJEB57307,Metazoa,HiFi+Hi-C,,,94472,122,116,3,3,311.5919879,79740.17213,805.5,557831.3852,407.25,1376.25,215,5454163,4.901677169,2.906065545,94.8,0.9,5,0.481,0.426669,391537667,76,0.004973024,0.061414033,99,48,40,84
PRJEB57309,Metazoa,HiFi+Hi-C,,,91062,125,123,1,1,157.6256109,45030.64,629,442257.413,404,976,200,4913076,4.653508119,2.798650645,96.7,0.7,31,0.5794,0.34928,793018338,27,0.001227515,0.039877683,66,33,35,122
PRJEB57311,Metazoa,HiFi+Hi-C,,,42960,22,21,1,0,111.9549734,9283.090909,1917,32866.84943,689.25,2434,234,156074,3.967692604,3.282622113,71.6,1.2,6,0.466,0.379161,196507572,32,0.000269924,0.038839483,11,6,9,21
PRJEB57315,Metazoa,HiFi+Hi-C,,,191028,140,109,29,2,274.4763673,70611.52143,710.5,414649.4374,460.25,2905.25,215,4711169,4.848875569,2.851564082,97,6.8,44,0.5129,0.577035,510062128,16,0.010900067,0.089867779,112,85,102,130
PRJEB57317,Metazoa,HiFi+Hi-C,,,37174,40,28,11,1,113.8269883,298268.425,1564.5,1412489.12,574,16515.75,218,8924873,5.474607281,3.194375567,74.4,0.9,46,0.5472,0.178915,351410510,22,0.002514166,0.054725023,29,5,1,40
PRJEB57657,Metazoa,HiFi+Hi-C,,,67323,96,95,0,1,197.1340617,40714.86458,490.5,391847.196,339.25,709.25,209,3840019,4.609752995,2.690639012,97.3,1,31,0.4094,0.394709,486978248,16,0.005688408,0.096971263,55,24,25,92
PRJEB57659,Metazoa,HiFi+Hi-C,,,82926,171,167,0,4,238.2575259,103697.1696,538,898492.3981,346,907.5,232,11048852,5.015766903,2.730782276,96.6,1.9,31,0.5399,0.366676,717710802,24,0.00677555,0.156261456,91,49,49,168
PRJEB57661,Metazoa,HiFi+Hi-C,,,58250,17,16,1,0,57.76342819,2538,921,6354.643174,409,1428,283,27043,3.404491618,2.96425963,97,1.5,31,0.3492,0.467929,294303862,10,0.001033911,0.04031246,11,9,9,15
PRJEB57665,Metazoa,HiFi+Hi-C,,,140844,75,66,6,3,88.85630035,199415.2267,784,874112.482,423.5,1849.5,204,5320512,5.299758316,2.894316063,96.1,1.9,16,0.6832,0.293428,844059450,51,0.002032731,0.069334537,46,27,26,72
PRJEB57667,Metazoa,HiFi+Hi-C,,,52001,18,10,6,2,90.38216471,253347.1111,4016,454066.9016,584.25,361332.25,374,1427269,5.403715956,3.603793704,95.5,1,9,0.3614,0.477458,199154336,24,0.007630484,0.061448115,12,9,9,15
PRJEB57671,Metazoa,HiFi+Hi-C,,,57722,199,194,5,0,313.7493615,9958.497487,562,64298.9869,322,1097,204,687948,3.998193818,2.749736316,76,0.9,4,0.6869,0.227458,634264239,194,0.008797921,0.072445351,168,36,32,198
PRJEB57673,Metazoa,HiFi+Hi-C,,,40273,105,102,1,2,278.5539418,59998.22857,464,470778.2278,302,900,200,4568656,4.778138428,2.666517981,97.9,0.4,12,0.4694,0.329015,376946739,39,0.00203453,0.058870027,54,29,32,105
PRJEB57675,Metazoa,HiFi+Hi-C,,,101218,21,15,6,0,21.35480963,42078.90476,2985,102612.6512,921,17574,433,423499,4.624064427,3.474944335,97.5,0.3,28,0.1101,0.226097,983385025,70,0.001005487,0.011970185,17,9,10,19
PRJEB57679,Metazoa,HiFi+Hi-C,,,62580,147,147,0,0,193.6247709,788.0680272,490,821.8508902,358.5,883,200,6178,2.896563708,2.69019608,97.6,1.3,31,0.5591,0.279215,759200382,27,0.002743729,0.068886091,60,24,25,139
